stage,generation,sample_accuracy_percent,sample_loss,test_accuracy_percent,test_loss
generation,601,43.800002336502075,53.40989303588867,,
generation,602,42.45000183582306,56.29558563232422,,
generation,603,43.95000338554382,59.2080078125,,
generation,604,43.65000128746033,55.29132080078125,,
generation,605,43.45000088214874,53.699825286865234,,
generation,606,43.85000169277191,48.45131301879883,,
generation,607,44.95000243186951,55.19371795654297,,
generation,608,45.45000195503235,50.116329193115234,,
generation,609,43.550002574920654,51.88313293457031,,
generation,610,43.150001764297485,50.924407958984375,,
generation,611,43.95000338554382,52.000465393066406,,
generation,612,41.15000069141388,55.72991180419922,,
generation,613,44.200003147125244,51.3101692199707,,
generation,614,41.600000858306885,56.02650833129883,,
generation,615,42.750000953674316,57.93306350708008,,
generation,616,43.30000281333923,54.81039047241211,,
generation,617,44.40000355243683,48.07328796386719,,
generation,618,43.50000321865082,52.19488525390625,,
generation,619,46.550002694129944,46.99597930908203,,
generation,620,43.550002574920654,52.905052185058594,,
generation,621,44.450002908706665,46.854835510253906,,
generation,622,44.25000250339508,47.6743278503418,,
generation,623,42.70000159740448,49.81267547607422,,
generation,624,43.10000240802765,53.450279235839844,,
generation,625,43.95000338554382,48.98384094238281,,
generation,626,44.80000138282776,50.680416107177734,,
generation,627,42.900002002716064,55.245059967041016,,
generation,628,45.500001311302185,53.14393997192383,,
generation,629,43.95000338554382,48.23442840576172,,
generation,630,44.600000977516174,50.46053695678711,,
generation,631,43.30000281333923,48.83539581298828,,
generation,632,43.65000128746033,50.46769714355469,,
generation,633,43.00000071525574,51.95892333984375,,
generation,634,43.60000193119049,47.1585693359375,,
generation,635,46.95000350475311,49.73860168457031,,
generation,636,43.90000104904175,51.65001678466797,,
generation,637,43.2500034570694,50.42253494262695,,
generation,638,43.05000305175781,52.53188705444336,,
generation,639,44.90000307559967,47.528038024902344,,
generation,640,44.90000307559967,50.44826126098633,,
generation,641,43.45000088214874,50.14067077636719,,
generation,642,44.15000081062317,50.74348449707031,,
generation,643,46.50000333786011,47.93373489379883,,
generation,644,45.3000009059906,48.481483459472656,,
generation,645,46.400001645088196,46.661590576171875,,
generation,646,45.70000171661377,45.73457717895508,,
generation,647,43.550002574920654,49.073463439941406,,
generation,648,43.700000643730164,49.040000915527344,,
generation,649,44.80000138282776,49.81371307373047,,
generation,650,45.15000283718109,47.60749435424805,,
generation,651,45.70000171661377,46.19880294799805,,
generation,652,45.70000171661377,50.26177215576172,,
generation,653,43.45000088214874,55.730953216552734,,
generation,654,46.70000076293945,44.00041580200195,,
generation,655,43.550002574920654,48.262428283691406,,
generation,656,46.30000293254852,50.186100006103516,,
generation,657,45.00000178813934,50.12083435058594,,
generation,658,45.65000236034393,43.528160095214844,,
generation,659,45.20000219345093,47.88502502441406,,
generation,660,44.95000243186951,44.43475341796875,,
generation,661,43.65000128746033,48.681068420410156,,
generation,662,45.20000219345093,42.082542419433594,,
generation,663,45.250001549720764,49.27278137207031,,
generation,664,46.60000205039978,42.904014587402344,,
generation,665,44.450002908706665,45.273170471191406,,
generation,666,44.30000185966492,46.26573944091797,,
generation,667,45.05000114440918,44.23652267456055,,
generation,668,44.600000977516174,45.56447982788086,,
generation,669,43.95000338554382,45.36627197265625,,
generation,670,44.75000202655792,45.183204650878906,,
generation,671,45.750001072883606,43.60464096069336,,
generation,672,45.500001311302185,44.22563552856445,,
generation,673,45.65000236034393,45.49188995361328,,
generation,674,45.6000030040741,39.997989654541016,,
generation,675,45.350003242492676,42.845848083496094,,
generation,676,44.65000331401825,40.6539421081543,,
generation,677,44.450002908706665,42.91948699951172,,
generation,678,44.700002670288086,44.582550048828125,,
generation,679,47.25000262260437,40.61262512207031,,
generation,680,46.0500031709671,40.182003021240234,,
generation,681,45.250001549720764,39.21192932128906,,
generation,682,45.20000219345093,40.05839920043945,,
generation,683,45.85000276565552,40.25504684448242,,
generation,684,43.150001764297485,43.05840301513672,,
generation,685,45.750001072883606,38.69915771484375,,
generation,686,45.100003480911255,38.94419479370117,,
generation,687,46.45000100135803,38.262271881103516,,
generation,688,46.35000228881836,40.67757797241211,,
generation,689,45.250001549720764,42.3751106262207,,
generation,690,44.75000202655792,38.624393463134766,,
generation,691,44.40000355243683,39.853004455566406,,
generation,692,47.40000367164612,40.95450210571289,,
generation,693,47.15000092983246,37.66436004638672,,
generation,694,46.45000100135803,38.66597366333008,,
generation,695,46.90000116825104,37.32075881958008,,
generation,696,46.45000100135803,39.99795150756836,,
generation,697,46.50000333786011,40.347007751464844,,
generation,698,46.20000123977661,38.89114761352539,,
generation,699,46.45000100135803,40.63748550415039,,
generation,700,46.00000083446503,41.8257942199707,,
generation,701,45.85000276565552,37.30051803588867,,
generation,702,46.30000293254852,37.89454650878906,,
generation,703,46.45000100135803,37.899810791015625,,
generation,704,46.10000252723694,39.66960906982422,,
generation,705,47.850000858306885,37.617774963378906,,
generation,706,46.70000076293945,39.1239128112793,,
generation,707,47.40000367164612,39.21842575073242,,
generation,708,48.30000102519989,35.36057662963867,,
generation,709,47.450003027915955,39.58161163330078,,
generation,710,47.55000174045563,37.55879211425781,,
generation,711,47.65000343322754,37.84810256958008,,
generation,712,46.550002694129944,37.4763298034668,,
generation,713,48.30000102519989,37.4674072265625,,
generation,714,47.35000133514404,38.21800994873047,,
generation,715,46.45000100135803,36.84370422363281,,
generation,716,45.80000340938568,42.02175521850586,,
generation,717,47.90000319480896,36.31721115112305,,
generation,718,47.40000367164612,40.49296569824219,,
generation,719,47.55000174045563,43.622806549072266,,
generation,720,48.15000295639038,39.083919525146484,,
generation,721,47.55000174045563,39.694820404052734,,
generation,722,45.65000236034393,44.37407684326172,,
generation,723,48.00000190734863,38.475868225097656,,
generation,724,46.25000357627869,38.47618103027344,,
generation,725,46.150001883506775,39.202674865722656,,
generation,726,46.95000350475311,42.6734504699707,,
generation,727,48.00000190734863,38.12221908569336,,
generation,728,46.65000140666962,40.52082443237305,,
generation,729,48.20000231266022,37.153926849365234,,
generation,730,47.200003266334534,40.65876388549805,,
generation,731,47.30000197887421,38.750701904296875,,
generation,732,47.80000150203705,40.63792419433594,,
generation,733,47.700002789497375,39.96013259887695,,
generation,734,47.55000174045563,38.10338592529297,,
generation,735,45.80000340938568,43.13948059082031,,
generation,736,47.80000150203705,38.46885681152344,,
generation,737,45.6000030040741,40.965248107910156,,
generation,738,48.250001668930054,37.210060119628906,,
generation,739,47.700002789497375,42.58599853515625,,
generation,740,48.4000027179718,38.250675201416016,,
generation,741,46.45000100135803,42.745384216308594,,
generation,742,47.25000262260437,41.258880615234375,,
generation,743,47.950002551078796,39.90753936767578,,
generation,744,48.05000126361847,39.5036506652832,,
generation,745,47.75000214576721,43.118438720703125,,
generation,746,47.050002217292786,42.1635627746582,,
generation,747,48.00000190734863,36.863731384277344,,
generation,748,48.750001192092896,38.43925857543945,,
generation,749,48.600003123283386,37.81099319458008,,
generation,750,47.55000174045563,42.058536529541016,,
generation,751,48.100003600120544,39.38079833984375,,
generation,752,48.30000102519989,40.71328353881836,,
generation,753,48.900002241134644,41.34012985229492,,
generation,754,47.30000197887421,37.15773010253906,,
generation,755,48.30000102519989,40.124717712402344,,
generation,756,48.100003600120544,37.55913162231445,,
generation,757,46.800002455711365,40.51991653442383,,
generation,758,49.05000329017639,39.07516860961914,,
generation,759,46.45000100135803,40.35128402709961,,
generation,760,46.10000252723694,39.502235412597656,,
generation,761,48.20000231266022,37.01810836791992,,
generation,762,48.05000126361847,36.32516860961914,,
generation,763,47.35000133514404,36.04059982299805,,
generation,764,50.050002336502075,39.09020233154297,,
generation,765,46.90000116825104,38.728641510009766,,
generation,766,48.600003123283386,38.247215270996094,,
generation,767,47.80000150203705,36.10021209716797,,
generation,768,48.20000231266022,38.97428894042969,,
generation,769,47.25000262260437,37.424888610839844,,
generation,770,49.2000013589859,35.576759338378906,,
generation,771,49.800002574920654,37.48452377319336,,
generation,772,49.5000034570694,35.82082748413086,,
generation,773,48.750001192092896,38.28583526611328,,
generation,774,46.95000350475311,38.21722412109375,,
generation,775,46.150001883506775,40.23341751098633,,
generation,776,48.05000126361847,40.04238510131836,,
generation,777,48.85000288486481,37.638423919677734,,
generation,778,48.900002241134644,35.380367279052734,,
generation,779,50.60000419616699,33.288169860839844,,
generation,780,48.900002241134644,35.59142303466797,,
generation,781,49.60000216960907,34.89943313598633,,
generation,782,48.4000027179718,38.398033142089844,,
generation,783,47.700002789497375,39.174495697021484,,
generation,784,47.450003027915955,39.09086227416992,,
generation,785,48.4000027179718,38.015663146972656,,
generation,786,48.95000159740448,36.189598083496094,,
generation,787,47.850000858306885,36.19152069091797,,
generation,788,47.600001096725464,37.48582077026367,,
generation,789,48.55000376701355,37.19322204589844,,
generation,790,47.15000092983246,40.19752502441406,,
generation,791,48.350003361701965,37.13923645019531,,
generation,792,48.55000376701355,37.850196838378906,,
generation,793,47.75000214576721,37.586875915527344,,
generation,794,47.40000367164612,37.561275482177734,,
generation,795,46.50000333786011,38.386863708496094,,
generation,796,48.00000190734863,37.20538330078125,,
generation,797,49.10000264644623,37.321990966796875,,
generation,798,48.30000102519989,37.9551887512207,,
generation,799,47.050002217292786,39.24327087402344,,
generation,800,47.600001096725464,42.32065200805664,,
generation,801,47.950002551078796,36.659305572509766,,
generation,802,48.15000295639038,36.42672348022461,,
generation,803,49.800002574920654,39.94358825683594,,
generation,804,48.95000159740448,37.97846603393555,,
generation,805,50.050002336502075,35.412994384765625,,
generation,806,49.05000329017639,38.006473541259766,,
generation,807,47.200003266334534,37.80630874633789,,
generation,808,49.70000088214874,35.29619598388672,,
generation,809,46.8500018119812,38.085350036621094,,
generation,810,50.050002336502075,33.34624099731445,,
generation,811,49.9500036239624,36.21623229980469,,
generation,812,48.900002241134644,36.2989616394043,,
generation,813,48.750001192092896,38.27517318725586,,
generation,814,49.150002002716064,36.651275634765625,,
generation,815,48.4000027179718,38.45210266113281,,
generation,816,48.15000295639038,38.0328483581543,,
generation,817,48.00000190734863,40.80057144165039,,
generation,818,49.05000329017639,38.988914489746094,,
generation,819,49.60000216960907,33.999568939208984,,
generation,820,47.75000214576721,37.91084289550781,,
generation,821,49.400001764297485,37.60227966308594,,
generation,822,47.700002789497375,39.26475143432617,,
generation,823,48.65000247955322,34.47472381591797,,
generation,824,50.20000338554382,35.808109283447266,,
generation,825,49.250003695487976,35.6107177734375,,
generation,826,49.400001764297485,35.42205810546875,,
generation,827,50.20000338554382,35.46518325805664,,
generation,828,50.15000104904175,37.26289367675781,,
generation,829,48.20000231266022,40.018978118896484,,
