stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,111,26.900002360343933,79.04497528076172,26.45999789237976,79.3510513305664
generation,112,27.650001645088196,86.53370666503906,26.37999951839447,87.81493377685547
generation,113,29.000002145767212,81.57039642333984,26.589998602867126,83.61582946777344
generation,114,28.150001168251038,87.55750274658203,26.37999951839447,89.572998046875
generation,115,28.150001168251038,86.9001693725586,26.28999948501587,88.17164611816406
generation,116,27.950000762939453,84.24331665039062,26.420000195503235,85.05339050292969
generation,117,26.600000262260437,81.50393676757812,26.809999346733093,81.24217987060547
generation,118,29.200002551078796,88.38607788085938,26.479998230934143,88.11346435546875
generation,119,28.300002217292786,82.50433349609375,26.69999897480011,81.999267578125
generation,120,27.950000762939453,79.9704818725586,26.60999894142151,79.96983337402344
generation,121,28.950002789497375,85.51201629638672,26.29999816417694,85.82686614990234
generation,122,28.40000092983246,85.97953796386719,27.320000529289246,86.47547149658203
generation,123,28.65000069141388,84.45203399658203,27.050000429153442,85.00177001953125
generation,124,29.200002551078796,83.63018035888672,27.19999849796295,84.14347839355469
generation,125,27.20000147819519,83.1598129272461,27.399998903274536,83.42277526855469
generation,126,27.100002765655518,80.72975158691406,27.68999934196472,80.11378479003906
generation,127,29.500001668930054,79.04611206054688,26.749998331069946,79.52347564697266
generation,128,29.05000150203705,82.34133911132812,27.079999446868896,84.08895111083984
generation,129,28.550001978874207,83.44405364990234,27.399998903274536,83.59947204589844
generation,130,28.850001096725464,80.39729309082031,27.12000012397766,80.75507354736328
generation,131,28.800001740455627,85.03237915039062,27.35999822616577,85.6631088256836
generation,132,27.549999952316284,88.16539764404297,27.18999981880188,86.79679870605469
generation,133,30.050000548362732,76.4874496459961,27.629998326301575,77.05352020263672
generation,134,28.850001096725464,71.65949249267578,27.379998564720154,71.9159927368164
generation,135,29.55000102519989,84.89691925048828,27.27999985218048,84.76439666748047
generation,136,28.40000092983246,84.9908676147461,27.08999812602997,83.72586059570312
generation,137,28.50000262260437,83.12601470947266,27.84000039100647,84.2495346069336
generation,138,28.350001573562622,82.60396575927734,27.27999985218048,82.173583984375
generation,139,30.60000240802765,77.90117645263672,27.12000012397766,80.49957275390625
generation,140,29.100000858306885,73.15673065185547,27.169999480247498,75.71017456054688
generation,141,28.600001335144043,85.81555938720703,27.309998869895935,85.98826599121094
generation,142,26.5500009059906,74.45893859863281,27.879998087882996,72.02478790283203
generation,143,29.399999976158142,83.22323608398438,27.33999788761139,82.99732208251953
generation,144,28.350001573562622,77.68488311767578,27.969998121261597,75.77871704101562
generation,145,29.450002312660217,75.90178680419922,27.4399995803833,77.21833038330078
generation,146,30.250000953674316,74.9690170288086,27.719998359680176,75.68311309814453
generation,147,28.300002217292786,76.30718994140625,27.609997987747192,76.50292205810547
generation,148,30.20000159740448,80.50885772705078,27.82999873161316,81.70475769042969
generation,149,29.200002551078796,68.00772094726562,27.649998664855957,69.02397155761719
generation,150,29.15000021457672,70.9217529296875,27.4399995803833,71.32181549072266
generation,151,27.250000834465027,77.20056915283203,27.789998054504395,74.52801513671875
generation,152,29.750001430511475,75.98976135253906,28.020000457763672,75.88333892822266
generation,153,28.00000011920929,81.51168060302734,27.91000008583069,80.44906616210938
generation,154,29.399999976158142,78.46321105957031,27.799999713897705,79.34022521972656
generation,155,29.700002074241638,75.5436782836914,27.91000008583069,74.20330810546875
generation,156,29.200002551078796,70.57144165039062,27.950000762939453,71.32270812988281
generation,157,28.24999988079071,73.12275695800781,28.039997816085815,75.04229736328125
generation,158,30.150002241134644,77.4319839477539,28.07999849319458,78.49665069580078
generation,159,29.05000150203705,72.77526092529297,28.24999988079071,73.98945617675781
generation,160,29.600000381469727,78.25910949707031,27.950000762939453,77.99256134033203
generation,161,30.60000240802765,74.98711395263672,28.049999475479126,77.2805404663086
generation,162,31.450000405311584,73.5158920288086,27.91999876499176,77.81243133544922
generation,163,28.850001096725464,78.66204071044922,28.15999984741211,76.26556396484375
generation,164,30.700001120567322,75.5451889038086,28.579998016357422,77.20462799072266
generation,165,29.450002312660217,69.9242172241211,28.270000219345093,70.2458724975586
generation,166,29.30000126361847,75.41294860839844,28.529998660087585,74.30397033691406
generation,167,30.150002241134644,70.24369812011719,28.349998593330383,70.48063659667969
generation,168,29.6500027179718,78.58081817626953,28.65999937057495,77.15055847167969
generation,169,29.500001668930054,72.04811096191406,28.79999876022339,71.01805877685547
generation,170,28.450000286102295,71.89022064208984,28.669998049736023,72.31392669677734
generation,171,28.700000047683716,68.90137481689453,28.81999909877777,68.82282257080078
generation,172,31.150001287460327,71.91234588623047,28.999999165534973,71.988525390625
generation,173,31.90000057220459,69.43087768554688,28.56999933719635,73.1051254272461
generation,174,30.100002884864807,69.7332992553711,28.56999933719635,70.64759826660156
generation,175,31.00000023841858,68.86284637451172,28.999999165534973,69.68489074707031
